candidate_id,root_subgraph_id,expression,semantic_bucket,motif_bucket,raw_inputs,status,error,missing_field_count,label_or_may_token,rows,non_null_rows,finite_rows,nan_rows,inf_rows,active_rows,non_null_ratio,active_ratio,std
a7ffcore5_e6a0b4431bf14c61c4,sg_e1b1e459e58f5960,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(Mean(trade_high,24))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6935154,6935154,14442,0,6929823,0.997922,0.997155,196989.5807254348
a7ffcore5_337a0b7cedddfb77e0,sg_e780afe111a33f6c,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(Delta(trade_high,4))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6933162,6933162,16434,0,6927957,0.997635,0.996886,205476.5017469618
a7ffcore5_6dc256674fa3d8b299,sg_f6dd7f34515064cf,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Delta(trade_high,24))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6935652,6935652,13944,0,6931047,0.997994,0.997331,120798.0465345239
a7ffcore5_cd2fc621096adcb62b,sg_f76b36504d3d556d,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(Delta(trade_high,8))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6935154,6935154,14442,0,6929823,0.997922,0.997155,194499.0424392027
a7ffcore5_2baff617ab426d84a7,sg_07f2c2d52615575b,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(Delta(trade_high,24))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6933162,6933162,16434,0,6927957,0.997635,0.996886,207338.9407828421
a7ffcore5_8bbd0c47132cafd1a3,sg_1acb4e6b6bff82ab,"Mul(Delta(Delta(trade_count,24),24),Abs(ZScore(Delta(trade_high,8))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6925194,6925194,24402,0,6920377,0.996489,0.995796,262270.6050800427
a7ffcore5_d7f3f8fd8b7e9c205c,sg_3214fd057af502c7,"Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,24))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6925692,6925692,23904,0,6921735,0.99656,0.995991,73617.8825840719
a7ffcore5_f8abe2b450a1cdb20d,sg_6192746e25566d4d,"Mul(Delta(Delta(trade_count,24),24),Abs(ZScore(Delta(trade_high,4))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6925194,6925194,24402,0,6920377,0.996489,0.995796,262780.1857927361
a7ffcore5_85511524de402b2a3d,sg_83ad307e4066bf6e,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(Delta(trade_high,24))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6935154,6935154,14442,0,6929823,0.997922,0.997155,194024.2696970321
a7ffcore5_347de8deec19269a98,sg_b2a021b7dcfae279,"Mul(Delta(Delta(trade_count,24),24),Abs(ZScore(Mean(trade_high,24))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6925194,6925194,24402,0,6920377,0.996489,0.995796,268209.5204178346
a7ffcore5_c5f5dd877aaa3498e9,sg_f68e3f57d9e5e924,"Mul(Delta(Delta(trade_count,24),24),Abs(ZScore(Delta(trade_low,24))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6925194,6925194,24402,0,6920377,0.996489,0.995796,264201.1167200958
a7ffcore5_fb33f616a6c86d8e39,sg_8be1fa5f4dfb0961,"Mul(Delta(Delta(trade_count,24),24),Abs(ZScore(Delta(trade_high,24))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6925194,6925194,24402,0,6920377,0.996489,0.995796,263093.1597612788
a7ffcore5_e29fd2e4b7737d6783,sg_23688fef8a529986,"Mul(Delta(trade_count,24),Abs(ZScore(ZScore(Mean(age_x_volatility,4)))))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6624900,6624900,324696,0,6619245,0.953278,0.952465,143337.6209958253
a7ffcore5_6a35a6ebb7906257d3,sg_3d7a50722edca752,"Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(age_x_volatility)))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6626394,6626394,323202,0,6626394,0.953493,0.953493,2.4562894119
a7ffcore5_ad287ec9770cc3927e,sg_4fd604ed9e341e14,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Mean(age_x_volatility,8))))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6622908,6622908,326688,0,6618901,0.952992,0.952415,110221.0966194505
a7ffcore5_d3dcfeaed9d617dd23,sg_51e26b0ef77334b0,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Mean(age_x_volatility,8))))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6622908,6622908,326688,0,6618584,0.952992,0.95237,120382.4419639666
a7ffcore5_0bdd1da071681996aa,sg_9f5daf538dc04719,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Mean(age_x_volatility,4))))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6624900,6624900,324696,0,6620857,0.953278,0.952697,112685.1878176874
a7ffcore5_14f2f5387b343188b0,sg_ce0d9428ad77062e,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Mean(age_x_volatility,4))))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6624900,6624900,324696,0,6620540,0.953278,0.952651,124518.419801965
a7ffcore5_8b4cf68eb62bafb470,sg_ce70ffac14cd47de,"Mul(Delta(ZScore(Mean(trade_count,8)),24),Abs(ZScore(age_x_volatility)))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6626394,6626394,323202,0,6626394,0.953493,0.953493,2.3363723058
a7ffcore5_9cec1e6c5e8a9aed63,sg_e682f84f78d9e4e5,"Mul(Delta(trade_count,24),Abs(ZScore(ZScore(Mean(age_x_volatility,8)))))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6622908,6622908,326688,0,6617289,0.952992,0.952183,139663.4634444227
a7ffcore5_7e4b101e65cffbb0f8,sg_025348adf18c064f,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Delta(age_x_volatility,8))))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6622410,6622410,327186,0,6618412,0.95292,0.952345,131218.575755448
a7ffcore5_d8acd71a3e8d460648,sg_03f3ed0bc6c63989,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Mean(age_x_volatility,24))))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6614940,6614940,334656,0,6610760,0.951845,0.951244,112224.6044427349
a7ffcore5_91c3aed702cbcd9a39,sg_0c47f651f6c240f1,"Mul(Delta(trade_count,24),Abs(ZScore(ZScore(Mean(age_x_volatility,24)))))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6614940,6614940,334656,0,6609465,0.951845,0.951057,132493.6570784564
a7ffcore5_be25f14d8486943119,sg_11d57ba5c72f582a,"Mul(Delta(trade_count,24),Abs(ZScore(ZScore(Mean(realized_vol_168h,8)))))",liquidity_like|volatility_like,liquidity_shock,realized_vol_168h;trade_count,ok,,0,False,6949596,6622908,6622908,326688,0,6617289,0.952992,0.952183,153302.5031523202
a7ffcore5_ed8b2cc1994c84e6f8,sg_1346213e7397e7cc,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Mean(realized_vol_168h,8))))",liquidity_like|volatility_like,liquidity_shock,realized_vol_168h;trade_count,ok,,0,False,6949596,6622908,6622908,326688,0,6618901,0.952992,0.952415,119992.2992106672
a7ffcore5_3b188beca787ca4eaa,sg_1a4e117a4a8524e0,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(Mean(age_x_volatility,4))))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6624900,6624900,324696,0,6619879,0.953278,0.952556,160928.9469937758
a7ffcore5_0ae06327f8a927812b,sg_1efe58bca8eb1e53,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Mean(age_x_volatility,24))))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6614940,6614940,334656,0,6611077,0.951845,0.951289,101474.7694897037
a7ffcore5_9a00d5c09e2b78bcf3,sg_1fe0baebeff8dd1c,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(ZScore(Mean(trade_low,8)))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6935652,6935652,13944,0,6931047,0.997994,0.997331,122651.7860560832
a7ffcore5_d8366e9e4ea638fb4c,sg_2b8eeca5031c1650,"Mul(Delta(ZScore(Mean(trade_count,8)),24),Abs(ZScore(Mean(trade_low,4))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6933660,6933660,15936,0,6933660,0.997707,0.997707,1.9043013623
a7ffcore5_6811a8ba3c54e1cb95,sg_3b39af326b42e78e,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(ZScore(Mean(trade_low,8)))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6933660,6933660,15936,0,6929417,0.997707,0.997096,104897.935265249
a7ffcore5_1b0249a63c7eb51b4a,sg_440c0e533879b578,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(ZScore(Mean(trade_low,4)))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6935652,6935652,13944,0,6931047,0.997994,0.997331,122663.9862483664
a7ffcore5_5934a1fa07ac9807c1,sg_6e2e0f5812dc1a94,"Mul(Delta(ZScore(Mean(trade_count,24)),24),Abs(ZScore(age_x_volatility)))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6626394,6626394,323202,0,6626394,0.953493,0.953493,1.9492369928
a7ffcore5_14759ff77dabeb2f21,sg_6f1471cf39fd1f85,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Mean(realized_vol_168h,8))))",liquidity_like|volatility_like,liquidity_shock,realized_vol_168h;trade_count,ok,,0,False,6949596,6622908,6622908,326688,0,6618584,0.952992,0.95237,131742.5029587341
a7ffcore5_d1d5ae3a01806caa0e,sg_807c7489e9aeaa36,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(Mean(age_x_volatility,8))))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6622908,6622908,326688,0,6617979,0.952992,0.952283,178167.7568104733
a7ffcore5_694b7af2d12b30886d,sg_81a912b17919054f,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Delta(age_x_volatility,4))))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6624402,6624402,325194,0,6620368,0.953207,0.952626,106351.110314108
a7ffcore5_3c890024a156d3409a,sg_85c6d20f841fc7a9,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(Mean(age_x_volatility,4))))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6624900,6624900,324696,0,6619935,0.953278,0.952564,181187.6029339147
a7ffcore5_348798e4296c247a44,sg_9d0c0be4c6227bd7,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(Mean(age_x_volatility,8))))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6622908,6622908,326688,0,6617923,0.952992,0.952274,156573.0692276365
a7ffcore5_4c8077f6b2e4512a99,sg_a05144bc64db7130,"Mul(Delta(trade_count,24),Abs(ZScore(ZScore(Mean(realized_vol_168h,4)))))",liquidity_like|volatility_like,liquidity_shock,realized_vol_168h;trade_count,ok,,0,False,6949596,6624900,6624900,324696,0,6619245,0.953278,0.952465,157400.2147767084
a7ffcore5_b494bb7e321053769b,sg_a25488c917b8e191,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Mean(realized_vol_168h,4))))",liquidity_like|volatility_like,liquidity_shock,realized_vol_168h;trade_count,ok,,0,False,6949596,6624900,6624900,324696,0,6620857,0.953278,0.952697,123277.4572683237
a7ffcore5_13842c1c1ffcfbd35f,sg_a26babae213a052a,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Delta(age_x_volatility,4))))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6624402,6624402,325194,0,6620051,0.953207,0.952581,153809.5797950825
a7ffcore5_fdf59fd2df557e292b,sg_ad1cac800e2786d5,"Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(Mean(trade_low,8))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6935652,6935652,13944,0,6935652,0.997994,0.997994,2.0599613315
a7ffcore5_fb4b75000c8bb39aa0,sg_b869f9861e7c886d,"Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(Mean(trade_low,4))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6935652,6935652,13944,0,6935652,0.997994,0.997994,2.0601430175
a7ffcore5_9060e9392bf0747e07,sg_bd3a09a549541a0f,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(ZScore(Mean(trade_low,4)))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6933660,6933660,15936,0,6929417,0.997707,0.997096,104905.9593088148
a7ffcore5_477502b64833c6be9d,sg_d1b6555d86accfdd,"Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Mean(age_x_volatility,4))))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6624900,6624900,324696,0,6620985,0.953278,0.952715,87430.1745978402
a7ffcore5_f595c6dfdefd982e11,sg_dd4ba97f4fbe6695,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Mean(realized_vol_168h,4))))",liquidity_like|volatility_like,liquidity_shock,realized_vol_168h;trade_count,ok,,0,False,6949596,6624900,6624900,324696,0,6620540,0.953278,0.952651,136259.5262025861
a7ffcore5_8bb6b24678ecba44c9,sg_e286c8bc46594f71,"Mul(Delta(ZScore(Mean(trade_count,8)),24),Abs(ZScore(Mean(trade_low,8))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6933660,6933660,15936,0,6933660,0.997707,0.997707,1.9041512924
a7ffcore5_e0aac1c1dd20c13e6d,sg_f2069a9ba6a7405f,"Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Mean(age_x_volatility,8))))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6622908,6622908,326688,0,6619029,0.952992,0.952434,86591.7100092026
a7ffcore5_d14e32fd02faffae0e,sg_f758005367b23ff7,"Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(realized_vol_168h)))",liquidity_like|volatility_like,liquidity_shock,realized_vol_168h;trade_count,ok,,0,False,6949596,6626394,6626394,323202,0,6626394,0.953493,0.953493,2.606453194
a7ffcore5_9250297c1f6446516e,sg_fc874ce92d141037,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Delta(age_x_volatility,8))))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6622410,6622410,327186,0,6618095,0.95292,0.952299,157440.1047375691
a7ffcore5_8029ed23d84c908df6,sg_0a46304d3e888d9b,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(Delta(age_x_volatility,4))))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6624402,6624402,325194,0,6619446,0.953207,0.952494,194595.9940251643
a7ffcore5_a860b4de209cc74679,sg_0ada63ec516e9433,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Delta(realized_vol_168h,4))))",liquidity_like|volatility_like,liquidity_shock,realized_vol_168h;trade_count,ok,,0,False,6949596,6624402,6624402,325194,0,6620368,0.953207,0.952626,113910.1524019648
a7ffcore5_8be9506b501a6e461e,sg_161fab9d77a19c01,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(Delta(age_x_volatility,4))))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6624402,6624402,325194,0,6619390,0.953207,0.952486,187508.5244129485
a7ffcore5_69bfdff5caa28a9fe2,sg_1efa05e19347bab5,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(ZScore(Mean(trade_high,4)))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6935652,6935652,13944,0,6931047,0.997994,0.997331,122661.4850071191
a7ffcore5_6a0de4cdf04224f4d8,sg_2e48f808b81d3f4d,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(ZScore(Mean(trade_low,8)))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6933162,6933162,16434,0,6927957,0.997635,0.996886,210020.3896436084
a7ffcore5_5304b8b6740d77cc18,sg_36f95ba0c05d2d38,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Delta(realized_vol_168h,8))))",liquidity_like|volatility_like,liquidity_shock,realized_vol_168h;trade_count,ok,,0,False,6949596,6622410,6622410,327186,0,6618095,0.95292,0.952299,167381.6308456687
a7ffcore5_de3228d7e0cd1b9057,sg_3deaf71be30ed844,"Mul(Delta(ZScore(Mean(trade_count,8)),24),Abs(ZScore(Delta(trade_low,8))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6933660,6933660,15936,0,6933660,0.997707,0.997707,1.8656246358
a7ffcore5_1102b41551d9060704,sg_3f81d4dd7bbeccd4,"Mul(Delta(ZScore(Mean(trade_count,8)),24),Abs(ZScore(Mean(trade_high,8))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6933660,6933660,15936,0,6933660,0.997707,0.997707,1.9041332944
a7ffcore5_69e94f1d9fea40a82b,sg_431c6fa38c6013b2,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(ZScore(Mean(trade_high,4)))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6933660,6933660,15936,0,6929417,0.997707,0.997096,104904.065903733
a7ffcore5_4a7afc360e1eed66c1,sg_4613723ef1bb26ff,"Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(Mean(trade_low,24))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6935652,6935652,13944,0,6935652,0.997994,0.997994,2.0593356293
a7ffcore5_925d8ea1c5c6ee479f,sg_48df1245c8289e26,"Mul(Delta(Delta(trade_count,24),24),Abs(ZScore(Mean(age_x_volatility,4))))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6624900,6624900,324696,0,6620174,0.953278,0.952598,253331.0647177309
a7ffcore5_59dbf146b23e462623,sg_78d6f5b9acd92892,open_interest_last,open_interest_like,delta_x_divergence,open_interest_last,ok,,0,False,6949596,6943348,6943348,6248,0,6941301,0.999101,0.998806,12408345671.009102
a7ffcore5_86815dcd4d1b3aaf37,sg_84e9d513e91e0776,open_interest_mean,open_interest_like,delta_x_divergence,open_interest_mean,ok,,0,False,6949596,6943348,6943348,6248,0,6943192,0.999101,0.999079,12405531692.910948
a7ffcore5_e3f73d36ad964e7cff,sg_5bee1092db44b6dc,"Mean(open_interest_mean,8)",open_interest_like,delta_x_divergence,open_interest_mean,ok,,0,False,6949596,6938525,6938525,11071,0,6938525,0.998407,0.998407,12405491648.363976
a7ffcore5_e676edae1bf852b6ee,sg_9882c7f0f588c6a0,"Mean(open_interest_last,4)",open_interest_like,delta_x_divergence,open_interest_last,ok,,0,False,6949596,6941281,6941281,8315,0,6941280,0.998804,0.998803,12406294302.512642
a7ffcore5_8aa2e3e5eb6bca610c,sg_c2f22fb1b3ddcaed,"Mean(open_interest_mean,4)",open_interest_like,delta_x_divergence,open_interest_mean,ok,,0,False,6949596,6941281,6941281,8315,0,6941281,0.998804,0.998804,12404983302.827932
a7ffcore5_fd0732140fe41a3292,sg_d8873141d3a6c570,"Mean(open_interest_last,8)",open_interest_like,delta_x_divergence,open_interest_last,ok,,0,False,6949596,6938525,6938525,11071,0,6938525,0.998407,0.998407,12406709971.446531
a7ffcore5_7ddcbec0b282962e12,sg_374035170a28e6c5,"Delta(open_interest_mean,4)",open_interest_like,delta_x_divergence,open_interest_mean,ok,,0,False,6949596,6940592,6940592,9004,0,6940591,0.998704,0.998704,491082013.065004
a7ffcore5_f6083e6233ac2be280,sg_384b8221a0d8163b,"Delta(open_interest_last,4)",open_interest_like,delta_x_divergence,open_interest_last,ok,,0,False,6949596,6940592,6940592,9004,0,6940569,0.998704,0.998701,568611744.0584301
a7ffcore5_3d81d9a5ae054ace1c,sg_677617067abd1520,"Delta(open_interest_mean,8)",open_interest_like,delta_x_divergence,open_interest_mean,ok,,0,False,6949596,6937836,6937836,11760,0,6937835,0.998308,0.998308,635808807.8535919
a7ffcore5_dcffcbb7734441fb8e,sg_92ac72023cd18b98,"Mean(open_interest_last,24)",open_interest_like,delta_x_divergence,open_interest_last,ok,,0,False,6949596,6927501,6927501,22095,0,6927501,0.996821,0.996821,12409833546.39043
a7ffcore5_a0b3f829635a6f7914,sg_bac71b1837f08b7e,"Mean(open_interest_mean,24)",open_interest_like,delta_x_divergence,open_interest_mean,ok,,0,False,6949596,6927501,6927501,22095,0,6927501,0.996821,0.996821,12408652560.536364
a7ffcore5_ed22e1b9ec4f5d73b1,sg_baf96e112aecc3a1,"Delta(open_interest_last,8)",open_interest_like,delta_x_divergence,open_interest_last,ok,,0,False,6949596,6937836,6937836,11760,0,6937810,0.998308,0.998304,696776920.1478572
a7ffcore5_a8001dcaf7a47947c8,sg_2243ba0624ad441f,"Delta(open_interest_mean,24)",open_interest_like,delta_x_divergence,open_interest_mean,ok,,0,False,6949596,6929420,6929420,20176,0,6929420,0.997097,0.997097,1010080692.7866104
a7ffcore5_7b3f61a2d4de6da71c,sg_e198e96b1ffa8649,"Delta(open_interest_last,24)",open_interest_like,delta_x_divergence,open_interest_last,ok,,0,False,6949596,6929420,6929420,20176,0,6929412,0.997097,0.997096,1050018414.7684964
a7ffcore5_550f8f92c9de84ca6f,sg_5777153b7ca711b2,"ZScore(Mean(open_interest_mean,4))",open_interest_like,delta_x_divergence,open_interest_mean,ok,,0,False,6949596,6941281,6941281,8315,0,6941281,0.998804,0.998804,0.9984855877
a7ffcore5_e4fb81f57e1a6a8675,sg_57ad8f06f9036ee6,"ZScore(Mean(open_interest_mean,8))",open_interest_like,delta_x_divergence,open_interest_mean,ok,,0,False,6949596,6938525,6938525,11071,0,6938525,0.998407,0.998407,0.9984855631
a7ffcore5_b6b10aecc72e624b7b,sg_ea7430c41a204a35,"ZScore(Mean(open_interest_last,4))",open_interest_like,delta_x_divergence,open_interest_last,ok,,0,False,6949596,6941281,6941281,8315,0,6941281,0.998804,0.998804,0.9984855877
a7ffcore5_d5fc135505fd0a08ab,sg_f704cff818be7f9f,"ZScore(Mean(open_interest_last,8))",open_interest_like,delta_x_divergence,open_interest_last,ok,,0,False,6949596,6938525,6938525,11071,0,6938525,0.998407,0.998407,0.9984855631
a7ffcore5_c352abda448d6b0554,sg_000688e0792b95b9,"ZScore(Mean(open_interest_last,24))",open_interest_like,delta_x_divergence,open_interest_last,ok,,0,False,6949596,6927501,6927501,22095,0,6927501,0.996821,0.996821,0.9984854644
a7ffcore5_c9c1dd9a5e7c5c00df,sg_20650fe9062a371a,"ZScore(Mean(open_interest_mean,24))",open_interest_like,delta_x_divergence,open_interest_mean,ok,,0,False,6949596,6927501,6927501,22095,0,6927501,0.996821,0.996821,0.9984854644
a7ffcore5_2d90dc4a8af452548d,sg_3fc5a7c5fc0eb75e,open_interest_value_last,open_interest_like,flow_x_leverage,open_interest_value_last,ok,,0,False,6949596,6943348,6943348,6248,0,6941301,0.999101,0.998806,486418276.02584815
a7ffcore5_fa8da6abcf0d3e32f2,sg_9d0d001296fbe7e1,open_interest_value_mean,open_interest_like,flow_x_leverage,open_interest_value_mean,ok,,0,False,6949596,6943348,6943348,6248,0,6943192,0.999101,0.999079,486328169.5834806
a7ffcore5_8af47602ae12a6a377,sg_121d7f9e0218467a,"Mean(open_interest_value_mean,8)",open_interest_like,flow_x_leverage,open_interest_value_mean,ok,,0,False,6949596,6938525,6938525,11071,0,6938525,0.998407,0.998407,486354914.8536777
a7ffcore5_76735f55d05f1acf55,sg_2c0fc5457f56cb8f,"Mean(open_interest_value_last,4)",open_interest_like,flow_x_leverage,open_interest_value_last,ok,,0,False,6949596,6941281,6941281,8315,0,6941280,0.998804,0.998803,486333869.52136254
a7ffcore5_a374ba3d64ef1d4f8e,sg_8802ecd1e55ad81b,"Mean(open_interest_value_mean,4)",open_interest_like,flow_x_leverage,open_interest_value_mean,ok,,0,False,6949596,6941281,6941281,8315,0,6941281,0.998804,0.998804,486328292.77680665
a7ffcore5_b84828f1c5fc8ac0bc,sg_d73d742a4ed98413,"Mean(open_interest_value_last,8)",open_interest_like,flow_x_leverage,open_interest_value_last,ok,,0,False,6949596,6938525,6938525,11071,0,6938525,0.998407,0.998407,486344632.8185642
a7ffcore5_04bed62fb8d3e7228b,sg_296287138e14b6bf,"Delta(open_interest_value_mean,8)",open_interest_like,flow_x_leverage,open_interest_value_mean,ok,,0,False,6949596,6937836,6937836,11760,0,6937836,0.998308,0.998308,17030066.671833113
a7ffcore5_adede02ce8d4759cec,sg_c0377ee87c4cd04a,"Delta(open_interest_value_last,8)",open_interest_like,flow_x_leverage,open_interest_value_last,ok,,0,False,6949596,6937836,6937836,11760,0,6937825,0.998308,0.998306,22206844.668134235
a7ffcore5_7114f2340b7e5b326f,sg_c7a268066cc8ba4d,"Mean(open_interest_value_last,24)",open_interest_like,flow_x_leverage,open_interest_value_last,ok,,0,False,6949596,6927501,6927501,22095,0,6927501,0.996821,0.996821,486465048.1793509
a7ffcore5_3994dd4fee319e5a8e,sg_d599a2eb7b5c128d,"Delta(open_interest_value_last,4)",open_interest_like,flow_x_leverage,open_interest_value_last,ok,,0,False,6949596,6940592,6940592,9004,0,6940580,0.998704,0.998703,20259612.919340625
a7ffcore5_441e12e3cd924ae25a,sg_da17367ac30bb3fd,"Mean(open_interest_value_mean,24)",open_interest_like,flow_x_leverage,open_interest_value_mean,ok,,0,False,6949596,6927501,6927501,22095,0,6927501,0.996821,0.996821,486483755.0668665
a7ffcore5_4941e7ba19ed04761c,sg_efc8bd399fd2c26f,"Delta(open_interest_value_mean,4)",open_interest_like,flow_x_leverage,open_interest_value_mean,ok,,0,False,6949596,6940592,6940592,9004,0,6940592,0.998704,0.998704,13332887.07665812
a7ffcore5_d0e48d4b59b6e5f452,sg_3e1675ce9cec6e88,"Delta(open_interest_value_last,24)",open_interest_like,flow_x_leverage,open_interest_value_last,ok,,0,False,6949596,6929420,6929420,20176,0,6929416,0.997097,0.997096,30596232.25872793
